naziv,opis,datum_od,stevilo,sifra_prizorisca
Božični Red Love Party Ljubljana,dragi ljubljančani lep pozdrav mondialovega božička ljubljani govori leto zelo pridni zato decembru obisk odidet zaslužen božičnonovoletn počitnic mondialov božiček pripravlja tradicionalen dogodek norih maturancih avgustu bolj norem septemberskem afterju maturanca največjem dijaškem žuru slovenijii božiček obljublja veličasten večer čakamo najljubšem božičnem puloverju zavrtimo vročem plesišču cvetličarn pripravit veliki božični red love parti začetek počitn ogrevanj najlepši teden mladosti maturantski izlet ljubljana decemb dress code red predprodaja vstopnic konting predprodaja konting redna prodaja mondialovih promotorjih srede dalj mondialovi promotorji katja nere kaja možina artač sara hotić črt komac gašper fon nejc košmrl žiga pirc ale mehul domen ema mehl emil ikanović jap eržen lara frič zavašnik martin oblak matej suhalj natalija govekar nik medica nina strmcnik serena zheng sofija božič tia praj starostna omejitev vstop mogoč izključno osebnim dokumentom info rezervacij miz ivan line tba pripravi božični razvraaaat vidimo plesišču,2019-12-20 22:00:00,1039,43956324012
Martinovanje v Mariboru,martinovanj mariboru največj enodnevno javno martinovanj sloveniji štajerski prestolnici zbere obiskovalcev slovenij tujin poklon jeseni veselo druženj trgu leona štuklja spremljata bogat kulturnozabavni program tradicionalna vinskokulinarična ponudba kulturnozabavni program pozdrav župana mestn občin maribor saša arsenoviča mala pihalna godba neuvirtovi štajerci gosti rudi miložič jože maguša tina jana neuvirt harmonikarski orkest cirila spruka sprevod mestnem jedru malečniškimi brači nastop folklorn skupin študent predstavitev vinogradnikov vinarjev svečani krst mošta vinsko kraljico slovenij meto frangež nastop ansambla poskočni muzikanti nastop skupin dejan vunjak brendijev barab glasba radia maribor prireditev potekala znamenju domač kulinarik odličnega štajerskega vina bogat gostinsk ponudb vabljeni,2019-11-11 11:11:00,3741,2542578659122754
Pokal Slovenije: FC Koper - NK Maribor,zmagi krogu pokala slovenij beltinci koprčani dobili atraktivnega tekmeca bonifiko letih pol vrača rekord številu osvojenih lovorik maribor del spektakla napolnimo bonifiko pomagajmo fantom presenečenja predprodaja vstopnic eur vstopnica dan tekm eur sezonska vstopnica eur predprodaja vstopnic bon capo loung baru stadionom bonifika forza koper,2019-09-18 16:30:00,861,124668524274953
"Orto Halloween! The Dancing Queen (70s, 80s, 90s Hits)",knock knock trick treat happi halloween happi halloween the danc queen vstopnina polnoči polnoči put your danc shoe,2019-10-31 21:00:00,834,378314441102
Pozdrav jeseni 2019,občina dol ljubljani vabi prireditev pozdrav jeseni kje janka modra voditeljica jasna kuljaj program prireditv nordijci rokodelci predstavitv stojnic pečenj teleta predstavitev dogajanja tekmovalnih ekip vašk igr ekip posameznih občin igr travniku vašk igr dekel hlapcev predstavitev kuharskih ekip vodj ekip župani kuhajo županovo juho zbrana sredstva namenjena humanitarni namen nogometna tekma župani reprezentanco glasbenikov slovenij razglasitev vaških iger tekmovanja kuhanja županov juhe otroški program predstavitev mladih glasbenih zasedb občin žur skupino gadi harmonk nroll lepo vabljeni,2019-10-05 10:00:00,588,891354270984389
Lanthieri acoustic l Siddharta l Akustična turneja Nomadi,prekrasen atrij dvorca lanthieri premierno prihaja glasbena skupina lahko sedaj trdimo pustila neizbrisen pečat slovenskem glasbenem prostoru siddharta vipavo obiskala okviru akustičn turnej nomadi nosi ime istoimenskem večkratno nagrajenem albumu leta nagrad letu zlata piščal skladba leta medrevesa album leta nomadi izvajalec leta žarometi skladba leta amlp izvajalec leta reader digest slovenija trust brand vstopnic sedišča prosta izbira tic vipava razprodano paket predprodaj razprodano paket predprodaj razprodano paket predprodaj razprodano stojišča paket predprodaj prodaji vstopnic predprodaj voljo prodajnih mestih sistema mojekart petrol omv kompa itd število vstopnic omejeno časovnica koncerta vrata pričetek koncerta izogib slabi volji svetujemo pridet prizorišč dovolj,2019-08-30 20:00:00,1924,112296315448585
ZVITA FELTNA@Caffe bar Fur-či,zvita feltna caff bar furči sobota start pripravljeni noro zabavo daleč veselem decembru prihajajo prvič oder hitmajkeri slišijo ime zvita feltna nora zabava jutra zagotovljena gin tonic parti fantj obljubljajo noro zabavo ogrevanj privošči gin tonic edina kraljica lunina belina potrudimo praznujet rojsti dan tednu prejmet tekočega račun šeeeeeeeeeeeeeeeeee vabljeni norimo skupaj vstopnina,2019-12-07 22:00:00,729,440624549345671
Božični Red Love Party Maribor,dragi štajerci slišal leto zelo pridni zato decembra ponovno obiščem šušlja avgusta nore krfu septembra štuku dvigovali sidro bravo začnet božičnonovoletnimi počitnicami mazanjem bifteka skupaj pripravimo norišnico čakam dolgo brado starimi vedno vitkimi kostmi pomigam boki pokažem stari dobri ded duši vedno mlad razigran odločil potovalnimi nagradami obdarujem najbolj navihan mladina čaka veliko dela zato počasi poslovil ostanit pridni vidimo decembra pripravit veliki božični red love parti začetek počitn ogrevanj najlepši teden mladosti maturantski izlet štuk maribor decemb dress code red predprodaja vstopnic konting redna predprodaja konting zadnjih vstopnic mondialovih promotorjih izbranih prodajalcih anja korošec anž mlakar dominika kovačič stela skeledžič tijana krasič lan rabzelj szkš matic beber tim mernik serš esten kirbiš sšgt naja grizold sšom živa leiting larisa jovan szkš študentj jurij topalovič jakob dolinšek starostna omejitev vstop mogoč izključno osebnim dokumentom info rezervacij miz mile line dey klub cirku ultra europ papaya club zrce tba glasba pop slo balkan komerciala hiphop technaža švaj frend pripravi božični razvraaaat vidimo plesišču,2019-12-20 21:00:00,712,202091796475825
Qmax Party 2020,zabava zime vikend smučarskih presežkov kranjski gori obeta vikend smučarskih presežkov tekmovanj pokal vitranc leto potekalo marcem kranjsko goro privabilo navijač daleč qmax parti leti postal nepogrešljivi del pokala vitranc leto odvij prireditvenem prizorišču dvorano vitranc kranjski gori ure dalj zabavali mladi talent glasbenega studia osminka oder stopila priljubljena pevka nina pušlar pozitivno energijo ogrela zbrano publiko sledila podelitev nagrad zmagovalcem veleslalomsk tekm žrebanj štartnih številk nedeljski slalom odru zbrali trenutno najboljši alpski smučarji svetovnega pokala najbolj nora zabava zime nadaljevala nastopom ljubljenca številnih ženskih src jan plestenjak leto qmax parti nastopajočimi pravo glasbeno doživetj manjkati,2020-03-14 18:00:00,940,123736241042101
Tribute to Rock – Beatles vs. Rolling Stones,obeta nostalgična otvoritev vrsti ormoški festiv aktivnih klubov ljubiitelj rocka prihajata grajsko dvorišč prihajata vrhunska tribut banda help beatl tribut like the roll stone help beatl tribut skupina energičnim vzdušjem veliko natančnostjo izvaja glasbo legendarnih angleških the beatl neoporečnimi izjemno natančnimi obenem energičnimi izvedbami skladb vzbudili občutek dejansko koncertu liverpoolsk četveric band znan glasbi odličnem scenskem nastopu vključuj kostumografijo pripadajoč glasben inštrument uporaba slednjih omogoča rekonstrukcijo kvalitet zvoka skupin the beatl publiko pone nazaj leta like the roll stone tipičen tribut band bolj zunanja podoba odrska koreografija pomembna glasbena iskrenost energija pristen zvok veliki meri posledica bluzovskih korenin delijo vzorniki nastop svojevrstno glasbeno doživetj pridihom nostalgij pridejo račun posebno ljubitelji zgodnjega obdobja kultnih the roll stone vstopnina člane nečlan koša,2019-07-27 21:00:00,665,140444299308493
Reload at Marco Polo / Gusti di Frontiera special,reload marco polo gusti frontiera special saturday johnni kao scitec bite suara damir hoffman reload elektron matteo puntar uniti record natura viva reload gabriel volpi orang record reload record reload erik gross reload biglietti ticket starostna omejitev limit eta dofino podopo info tabl reserv info reloadsi whatsapp,2019-09-28 23:00:00,556,146840272082253
Best of Summer,program pozdrav poletju farewel the summer cirkuška specialka slovo poletja popeljalo dolg plaže ljubezen borovci osvežiln skoke vodo glasben festival morska plesišča izborom najboljšega navrglo letošnj poletj počitniškimi klasikami generacij postregli david mel matthew dey soustvarili poletj jadranskem žurerskem epicentru plaži zrće novaljskem klubu cocomo special parti club cirku dedic music and sound that have soundtrack the summer never forget all anthem that make you danc the summer away with your best friend and night stand and all time summer classic cater zrće beach summer resid david mel matthew and day david mel club cocomo resid ultra pacha tiger rec matthew cirku resid crazi cirku dey cirku resid rnb explos cocomo novalja resid klub cirku trg mladinskih delovnih brigad ljubljana cene vstopnic ticket price navadna regular eur vip eur informacij info cirkusklubsi vip rezervacij miz rezervacij cirkusklubsi izgubljeni predmeti lose find garderobacirku gmailcom,2019-09-27 23:00:00,707,237302949627686
MAMBO KINGS,prihajajo najbolj vročo teraso krvavcu mambo kingsiiiii vstopnin ogrevati začnemo zasedba slovi vedno naredi nepozabno zabavo zasedba razveseljuj navdušuj polnih let zasedba dane ustvarja evforijo ustvarjala preteklosti,2020-01-25 12:00:00,734,552269028452359
Bele strmine Vol.1 - Nočna smuka v Kranjski Gori,zimski popoldanski odklop pripravljamo super smučarski izlet kranjsko goro kjer uživ odlični nočni smuki število omejeno prijavi koncu smučanja čaka afterparti sporti baru smučiščem welcom drink poskrbimo kdaj petek januar štart ljubljan predviden povratek ceno eur vključeno smučarska karta nočno smuko avtobusni prevoz ljubljan parti sporti baru prijavnina osnovno nezgodno zavarovanj prijavi,2020-01-31 17:00:00,602,111740045509019
Koncert generacij,ᴋᴏɴᴄᴇʀᴛ ɢᴇɴᴇʀᴀᴄɪᴊ letih letu naužili dobr glasb dneh maja prenovljenem lavričevem trgu ajdovščini odvijala prava glasbena poslastica kmalu razkrijemo imena ajdovskih glasbenikov ogr wajdušno prireditev brezplačna vabljeni,2020-05-08 19:00:00,808,112302133664280
Izštekanih 10,leto val oddaja izštekani posebnim decembrskim odmerkom podajata ljubljanski kino šiška decembra neposrednim radijskim spletnim video prenosom izštekani oder delili ljubljanski šugejzerji haiku garden novi novomeški rockovski velikani mrfi vodilnih mariborskih raperjev emkej kamniški prvaki slovenskega trapa matter pionir slovenskega rapa recycleman nekoč znan alien pričakujemo lahko številn zvočn žanrsk odklop presenečenja sodelovanja prelivanja gostovanja koncert povezov avtor voditelj izštekanih jure longyka vstopnic lani pošl dneh voljo eventimovih prodajnih mestih lanskem dvakrat razprodanem koncertu leto sprehajali urbanem glasbenem trikotniku rockraptrap poseben način znova obeležili četrt stoletja delovanja izštekanih izvajalci nastopili oddaji emkej soustanovitelj mariborsk rapersk matic wudisban record član legendarnih tekoche kru prizorišču desetletj pol pokazat plošč posnel lep potrebuj roki izvrstni formi priča redna prisotnost programu vala izštekanih doslej nastopil haiku garden hip najodmevnejši domači glasniki hrupnega rokovskega podžanra imenom šugejz maja leto izštekali strmeli čevlj pedala efektov kitar kam buljili prste viht mnoge instrument zelo vajeni strunarskih kolegov godaln branž note izštekavanj nameravajo objav album šugejza akustičen način prinašajo šiško matter izštekani podij stopili letoma skupaj zasedbo person from porlock krilih takrat čisto svežega sodelovanja divjem džemanju združili rock trap vodilni slovenski traperji odtlej povili album knjižni prvenec ušpičili tokrat lani napovedovali nastop mrfi izštekanih označili veliki dolenjski rockovski dane zapisati drugač novi novomeški rockovski velikani rastejo goba samem letu izdali album posnetki izštekanih studijski prvenec rekli šiški zaigrajo najboljših trenutkov studijskega izštekavanja imelo smisla nikoli naredijo rečeš zato imamo izštekani naposl recycleman nekoč znan alien spomeničar slovenskega rapa prvencem lev scena upravičeno velja slovenski rap album nepovratno spremenil glasbeno prizorišč nadaljevanj nato čakali let vredno smetana frend slastna potem postal dalaj spoznav svet domovino nizal preobrazb delal mnoge muzik povratka recycleman leti odtlej čvrsto sedlu odru priprav novi album zmotili velikem slogu popravimo zgodovinsko krivico četrt stoletja nikoli nastopil izštekanih uganili letošnjih izštekanih svojevrstno praznovanj petindvajsetletnic leve scene dvajsetletnic smetan frend več povemo nakup vstopnic,2019-12-03 20:00:00,1670,154287574875
