naziv,opis,datum_od,stevilo,sifra_prizorisca
FusionDrive with Juno Reactor,"▶ Otvoritev Midnight Resurrection sezone 2019/2020

Po tem, ko je na DOTU 2016 naredil totalni raztur, je že skrajni čas, da se k nam vrne eden izmed pionirjev psy scene, ki ga najbolj poznamo po mutantskih spektaklih na festivalu O.Z.O.R.A., filmski trilogiji The Matrix, sodelovanju z Laibachi in kar devetih noro dobrih studijskih albumih! 

""One of the most interesting, diverse, eclectic and eye-popping live shows happening right now in electronic music” (DJ Mag Sept 2017)

Ben Watkins, ustanovitelj, producent in vodja legendarne internacionalne zasedbe Juno Reactor, nam bo zarolal DJ set v lastnem prepoznavnem stilu, kjer se združijo psy-trance, industrial, techno, orkestralni in world music elementi, kar je kot nalašč za naš novi FusionDrive koncept.

Hitro stisni GOING / PRIDEM in se vidimo v prvi vrsti :)



▷ ▷ Midnight Resurrection MAIN STAGE:

▶ JUNO REACTOR - dj set
junoreactor.com
facebook.com/junoreactorofficial
soundcloud.com/juno-reactor1
en.wikipedia.org/wiki/Juno_Reactor

▶ KALA
forestdelic rec. 
soundcloud.com/kala

▶ REAKY REAKSON
youtube.com/reakyreakson
soundcloud.com/reaky

▶ REICHENEKK BROTHERS 
(Robert Lauerto & Dennis N'bakhaa)
facebook.com/reichenekkproductions

▶ ULTRA vs. VIOLET
midnight islands
facebook.com/ultravsviolet



▷ ▷ Bass Fighters DNB STAGE:

▶ SPENCAH
facebook.com/spencahdnb

▶ AVEHO vs. DOMINUS DIABOLI - 3 hour deathmatch!!
facebook.com/avehodnb
facebook.com/dominusdiaboli666

▶ NUKLEUS
facebook.com/nukleusdnb


- - - - - - - - 

▷ VSTOPNICE

▶ ▶ PAKET FusionDrive + Dance Of The Undead (31.10.) = 20€ 
(samo pri naših promotorjih, ni na voljo na Štuku)

predprodaja = 12€ / 13€ na Štuku
na dan dogodka = 15€ pred 24h / 17€ po 24h


▶ MARIBOR
Zoran - facebook.com/ZoXXaN - 040468406
Karin - facebook.com/karin.pahek.9
Tinej - facebook.com/tinej.javorniik
Štuk - Gosposvetska 83  (od 19.8. - cena 13€)

▶ CELJE
Saša Alexa - facebook.com/sasa.kosmatin.9

▶ LJUBLJANA
Marcel - facebook.com/marcelshockmusic
Blaž - facebook.com/chipmaister

▶ SL. BISTRICA 
Vanda - facebook.com/vanda.stern

▶ LENART
Tinej - facebook.com/tinej.javorniik

▶ MURSKA SOBOTA in PRAGERSKO
Boštjan - facebook.com/bostjan.antolin

▶ OBALA
Rene - facebook.com/rene.slapnik.1

▶ NOVO MESTO in BELA KRAJINA
Mario - facebook.com/mario.jezovita

▶ KRŠKO
Aljoša - https://www.facebook.com/profile.php?id=100006375075522


- - - - - - - - - - - - - - - - - - - - - - - - - - - - -
▶ FOR INTERNATIONAL PARTY FREAKS

If you are coming from abroad, feel free to write us and order a presale ticket: m.me/midnight.resurrection
We accept orders till 11.09.

presale = 13€ 
at the door = 15€ before midnight / 17€ after midnight

SPECIAL PACKAGE for 2 events = 20€
FusionDrive (14.9.) + Dance Of The Undead (31.10) 

- - - - - - - - - - - - - - - - - - - - - - - - - - - - -

▶ ▶ PRIJAVI SE na MR newsletter, da te lahko obveščamo o naših naslednjih dogodkih:
http://bit.ly/MR-newsletter

- - - - - - - - - - - - - - - - - - - - - - - - - - - - -

▶ MUSIC LINKS


Juno Reactor & The Mutant Theatre @ O.Z.O.R.A. 2016
youtube.com/watch?v=V41ZlJTViwo

Juno Reactor & Don Davis - Mona Lisa Overdrive (Matrix Reloaded)
youtube.com/watch?v=GQAmwH8O3KQ

Juno Reactor - Navras (Matrix Revolutions)
youtube.com/watch?v=CWr_L3MIdyo

Juno Reactor - Guillotine
youtube.com/watch?v=8j5Ffp1-EJo

Juno Reactor - Conga Fury
youtube.com/watch?v=mZknoDuacHg

Juno Reactor - Pistolero (Micky Noise & Chakra rmx)
youtube.com/watch?v=ZUhjP4vjdt0

Juno Reactor - Trans Siberian
youtube.com/watch?v=d6MyeLHZoJo

Ace Ventura & Juno Reactor - Ingonyama
youtube.com/watch?v=3zGCvibUnVA

Juno Reactor - Alien
youtube.com/watch?v=KImkf2qOBMc

Juno Reactor - Zombie
youtube.com/watch?v=9Co68rKCPaQ


Kala @ O.Z.O.R.A. 2018
youtube.com/watch?v=R6vJxZu-bds

Kala @ O.Z.O.R.A. 2018 Main Stage - Full set
soundcloud.com/ozora-festival/kala-oz18main

Kala - Visage
youtube.com/watch?v=9OmjD_NzDkQ

Kala & Ingrained Insticts - Future Oldschool
soundcloud.com/kala/kala-ingrained-insticts-future-oldschool


Reaky Reakson - Fusion Drive Mixtape
soundcloud.com/reaky/fusiondrive

Reaky Reakson - Breakfast At Sunset (Full Album)
http://bit.ly/ReakyAlbumYouTube

Reaky Reakson - Essential Tracks
http://bit.ly/ReakySelectionYouTube


Bass Fighters
mixcloud.com/BassFighters
soundcloud.com/bassfighters
youtube.com/bassfighters

Spencah FaceCast Promo-Mix April 2019
mixcloud.com/inyourfacekrew/spencah-facecast-promo-mix-april-2019

Fresh Meat Guestmix #3 (Mixed by Nukleus)
mixcloud.com/BassFighters/new-blood-guestmix-3-mixed-by-nukleus

- - - - - - - - - - - - - - - - - - - - - - - - - - - - -
www.midres.net
",2019-09-14 22:00:00,1289,2364839536893017
Nočni pohod s sončnim zahodom in zvezdnimi utrinki,"V ponedeljek, 12.8.19 bo najlepša noč v letu! Noč, ko si bomo lahko izpolnili toliko želja, kot jih imamo.  

Dobimo se ob 18.00 uri na parkirišču pod Nanosom (izvoz Razdrto, zaviješ desno proti Razdrtem in kmalu zatem spet na desno, kjer je tabla Nanos parkirišče). 

Potrebne so predhodne izkušnje hoje po hribih ter vsaj nekaj malega kondicije;)

Potrebujete primerno obutev, naglavno lučko, pijačo in kaj za pod zob. V kolikor nimate naglavne lučke se boste pridružili tistim, ki jo imajo.
Priporočamo, da imate s seboj magnezij ali katero drugo energijsko pijačo!!!
Prinesite si, kako odejico, brisačo ali spalno vrečo za ležanje, ker si bomo na vrhu vzeli daljši postanek, saj imamo veliko želja ????????.

Prijavi se tukaj:
https://mojcajakomin.com/nocni-pohod-s-soncnim-zahodom-in-zvezdnimi-utrinki/.

",2019-08-12 06:00:00,1366,2022078438098286
BODIFIT Švic Fest,"Spet bomo (za)migali Maribor! Prihaja slovenski dan ????️ fitnesa – BODIFIT Švic fest! 

☝️ Ste se pripravljeni prepustiti fantastičnim vadbam, ki so namenjene prav vam in so popolnoma brezplačne? Zašvicajte ???? z nami tako, kot se spodobi!

????️ Švic fest se bo odvijal v nedeljo, 15. septembra 2019 na mariborskem trgu – trgu Leona Štuklja , kjer boste pod vodstvom mednarodno priznanih inštruktorjev iz ???????? Slovenije in tujine ????️ sodelovali v množici ???? gibanja! 

⚠️ VSAK UDELEŽENEC PREJME TEDEN VADBE NA KATEREMKOLI BODIFIT CENTRU V SLOVENIJI! ⚠️

???? Udeležba je brezplačna, potrebna je le predhodna prijava tukaj  ➡️ http://bit.ly/2H6aRVA

✍️ Program? 
???? 9.00 MK PILATES
???? 10.00 POWER JUSTFIT 
???? 11.00 BURN BOOTCAMP 
???? 12.00 FUSION BALANCE 

⚡ S tem dogodkom odpiramo jubilejno 20. sezono BODIFITa, ki jo bodo zaznamovali mnogi drugi super aktivni dogodki. ⚡

???? Kaj je naš cilj? Vzpodbuditi čim več ljudi h gibanju in se pridružiti množici! 

<3 Bodite FIT <3

#bodifit #mywayoflife #youbelonghere #letsbeactive #švicfest",2019-09-15 09:00:00,559,2217780048258278
Róisín Murphy // Kurzschluss,"*Kurzschluss s ponosom predstavlja: Róisín Murphy!* 
Vstopnice po ceni >> 30 evrov <<

Serijo Kurzschluss LIVE! dogodkov bo otvorila elektro-pop diva Róisín Murphy. Zaslovela je v dvojcu Moloko konec devetdesetih. V začetku tisočletja je krenila na samostojno pot in posnela štiri albume. Overpowered, You Know Me Better, Let Me Know so zgolj nekatere izmed uspešnic iz njenega bogatega samostojnega glasbenega opusa. 

V njeni glasbi najdemo primesi popa, house, disca, ki se spogledujejo z elektroniko in plesnimi ritmi. Ostaja ena redkih ženskih glasbenih umetnic, ki ne odstopa od sebi lastnega zvoka in glasbenega izraza. Če temu pridamo še dovršen odrski nastop in prezenco lahko trdimo, da je Róisín ena najbolj neustrašno izvirnih umetnic današnjega časa.

Predstavila bo uspešnice s projekta All My Dreams in z vrhunskimi glasbeniki poskrbela za odlično Kurzschluss LIVE! doživetje.

***
Največje uspešnice:
Overpowered >> https://bit.ly/2Hbfyhb
You know me better >> https://bit.ly/2WygKAs
Let Me Know >> https://bit.ly/2Hel4yw
 
Novejše uspešnice:
Jacuzzi Rollercoaster >> https://bit.ly/2VtoJCh
All My Dreams >> https://bit.ly/2JdmoVP
 
Róisín Murphy na spletu:
WWW: https://www.roisinmurphyofficial.com/
FB: https://www.facebook.com/roisinmurphy/
IG: https://www.instagram.com/roisinmurphyofficial/
",2019-09-26 21:00:00,5684,243956005758989
STAND UP Večer x Logaško poletje 2019,"Smeh in zabava nam ne uideta!
Kot v preteklih letih bo tudi letos v sklopu Logaškega poletja en večer namenjen legendarni stand-up komediji, ki nikoli ne razočara ;)

Letos bodo z nami:

****Admir Baltić****
Poznamo ga iz uspešnice “Slaba družba”, kjer se kot hitronogi Žuti, otrok ljubljanskih ulic, po dolgoletni karieri v kriminalu na drobno znajde v priložnosti za analizo svojih preteklih poklicnih in osebnih ""uspehov"". Skozi zgodbe o sebi, svoji družini in prijateljih, po naključju spregovori tudi o številnih družbenih problemih sodobne Slovenije in vas pri tem do solz nasmeji. Admir Baltić je iskren, izjemno zabaven in vse prej kot slaba družba!

****Tin Vodopivec****
Tin je gonilna sila lepega števila različnih zabavnih projektov, idejni oče Festivala Panč, njegova neizmerna delovna energija ter neškodljiv humor pa mu odpirata vrata v številne še neodkrite svetove zabavljaštva. Z Borisom Kobalom je navdušil Slovence s predstavo Staro za novo, pred kratkim pa je dokončal stand up turnejo preko sedmih držav, kjer je nastopal v sedmih različnih jezikih. 


****Gašper Bergant****
Gašper Bergant je Zgornjesavinjčan, ki ima rad pivo, suho meso, vonj po senu in starejše ženske (se pravi nad 22). V tem vrstnem redu. Orje ledino in podira meje sprejemljivega v slovenski stand-up komediji. Sproščeni Savinjčan ne pozna pomena besede tabu in ruši stereotip o zadržanosti Slovencev. Publiko preseneča s črnim humorjem in navidezno neobzirnostjo. Dekleta si ga zapomnijo kot tistega s strupenim jezikom, a prijetnim videzom, fantje pa bi ga povabili na pivo. Med mnogimi projekti trenutno nastopa tudi v predstavi Brade, skupaj s Pižamo in Perico Jerkovićem.

HELP! A BEATLES TRIBUTE BAND – AKUSTIČNI KONCERT 

HELP! A Beatles Tribute is one of the most musically faithful bands playing Beatles music today. HELP! has positioned themselves among the top Beatles tribute bands due to their unrivaled attention to detail and spirited concerts.In the past six years the band has performed over 500 concerts in 18 countries across Europe!

With uncanny, live renditions of Beatles’ songs, HELP! will make you think you are listening to the real thing. In concert, the band perform over 40 songs from The Beatles early days, to their later, more expansive recordings. Hear amazing live performances of such classics as “Can’t Buy Me Love”, “Yesterday”, “She Loves You”, “I Want To Hold Your Hand”, “Here Comes The Sun”, “Let It Be”, and “Hey Jude”. Their memorable show includes replica costumes that represent The Beatles, and the same instruments to give the music the sound quality people have come to know and love.

See HELP! A Beatles Tribute in concert and celebrate the music that changed the world


V primeru dežja bo dogodek izpeljan v Veliki dvorani Narodnega doma Logatec**


Cena vstopnice: 4€
Karte na voljo na dan koncerta pri vhodu na prizorišče.

www.logaskopoletje.com 

Dogodek sofinancira Občina Logatec.

",2019-08-29 19:00:00,559,2363493663729957
CACIB Šempeter/Vrtojba,"Mednarodna razstava psov vseh pasem
International dog show all breeds",2019-11-09 07:00:00,930,1608790512727371
TrNOVfest - Manouche & Glam Night,"trNOVfest, torek, 8. avgust

Manouche & Glam Night

Dnevna TrNOVfest vstopnica samo 5€.
Mesečna TrNOVfest vstopnica – 31 dni za samo 90€.
Tedenska TrNOVfest vstopnica – 7/8 dni za samo 25€.
Vsi kupci vstopnic v predprodaji, prejmejo brezplačno pijačo!

Vsak dan festivala TrNOVfest, bomo izžrebali nekoga, ki bo lahko cel dan preživel z glasbenimi izvajalci v paketu Meet and greet.

TrNOVfest 2019 AKCIJA - http://tinyurl.com/y3ufrzuu
Program festivala -> https://cskfp.si/trnovfest/

Se vidimo na TrNOVfestu!

Uradni povezavi: 
https://www.trnovfest.si in https://cskfp.si",2019-08-08 18:00:00,802,717882301739945
Reload at Marco Polo w. TIMMO (Drumcode),"RELOAD 3.0

:: SLO ::
Po spektakularni otvoritvi nove sezone serije Reload, v kateri se je Marco Polo pokazal v novi, še bolj izpiljeni podobi, nadaljujemo s širjenjem svoje nove vizije klubarjenja, ki stoji na skrbno izbranem programu, naprednem tehno zvoku ter tehnično dovršeni produkciji, ki s stalnimi izboljšavami zabave Reload vztrajno dvigujejo na višjo raven. Cilj tega celostnega pristopa je čim bolj zaposliti čute plesalcev in jim ponuditi enkratno tehno izkušnjo, srce Reloada pa je kljub temu še vedno zelo preprosto: poganja ga ljubezen do vrhunske muzike, plesa, dobrih žurov, odkrivanja novega in druženja na plesišču.

:: ITA ::
Dopo una spettacolare apertura della nuova stagione Reload, in cui  il Marco Polo club si è mostrato in una nuova immagine,  ancora piu raffinata, continuiamo ad espandere la nostra nuova visione del clubbing, che si basa su una produzione  tecnicamente sofisticata, con continui miglioramenti, unita come sempre,  a una programmazione musicale accuratamente selezionata. Lo scopo di questo approccio e quello di rendere la esperienza Reload ancora piu’ completa,  presentando uno show a 360 gradi.


▪ Line up ▪


TIMMO
Drumcode, Terminal M
www.djtimmo.com

::SLO::
Po debelem desetletju nočnih izmen se je Valeri Ivanov aka Timmo razvil v eno najbolj vročih mladih imen na globalni tehno sceni. Ključen trenutek za njegov vzpon je bil, ko mu je pri 24. letih Adam Beyer ponudil izdajo EP-ja pri založbi Drumcode. Mladi Bolgar je upravičil zaupanje, ter postal reden sodelavec te vplivne tehno etikete, vmes pa pridno utrjeval svoje ime tudi kot didžej. Med vidnejša plesišča, ki jih je že razmigal, sodijo klubi D! (Lozana), EGG (London) in Lehmann (Stuttgart), festivali Marvellous Island (Pariz), Contact in Isle Of Summer (Munchen) ter seveda Adamov Drumcode Festival v Amsterdamu. Septembra je pri založbi Terminal M izdal svoj prvi avtorski album, ki ga je napovedal singel Violet, sodelovanje z lastnico omenjene založbe in dobro znanko zabav Reload, Moniko Kruse.

::ITA::
Timmo nei ultimi 10 anni diventa una delle figure principali nella scena techno moderna. A soli 24 anni il suo talento viene scoperto da Adam Beyer, quale li fa firmare la sua prima uscita discografica su Drumcode. Da quel momento Timmo e strettamente legato alla label leggendaria di Beyer sulla quale durante gli anni pubblica numerose uscite discografiche ricevendo supporto da tutto il circuito techno globale, arrivando piu' volte al top nelle varie classifiche. Il 2019 è sicuramente un anno importante per Timmo, oltre ad essere presenza fissa su Drumcode pubblica anche il suo primo album intitolato ''Starlight'' , rilasciato da Terminal M - la nota label fondata da Monika Kruse. Oltre ad essere produttore rispettato, Timmo e anche presenza fissa in club e festival principali come Awakenings, Drumcode festival e molti altri.

DAMIR HOFFMAN
https://www.facebook.com/DJDamirHoffman/

MATTEO PUNTAR
https://www.facebook.com/MatteoPuntarTech/

ERIK GROSS
https://www.facebook.com/djerikgross/

IAN CARLAST
https://www.facebook.com/IanCarlast/

VIsuals:
Arteletronica


◙◙VSTOPNICE / BIGLIETTI / TICKETS ◙◙

Vstopnice bodo na voljo samo na vhodu / I ticket saranno disponbili solo alla porta

15€  till       00:30
20€ After   00:30

VIP table reservations:
m: info@reload.si
t: 00386 31 678137 (whatsapp, sms or call)





",2019-11-30 23:30:00,705,146840272082253
Praznik buč v Oljarni Jeruzalem iz Središča ob Dravi,"Vabljeni na 17. tradicionalno prireditev
Praznik buč v Oljarni Jeruzalem iz Središča ob Dravi.

DAN ODPRTIH VRAT OLJARNE SREDIŠČE OB DRAVI
v soboto, 7. septembra 2019, v Središču ob Dravi.

Program prireditve:
od 9.30 do 10.00
• otvoritveni kulturni program

od 10.00 do 16.00
• tekmovanje v kuhanju bučnega golaža
• prikaz kmečkih opravil
• razstava bučnih dobrot
• Masterchef Darko Klemen v živo: sodobna kuhinja s pridihom tradicije
• Dežela buč za otroke 
• ob 11.30 Ribič Pepe

Na ta dan bo bogata pokušina jedi
z bučnim oljem, bučnimi semeni, možen pa bo tudi ogled proizvodnje Štajersko prekmurskega bučnega olja. V trgovini oljarna boste lahko bučno olje in bučna semena kupili po ugodni akcijski ceni.

Prireditev bo v vsakem vremenu pod šotorom na dvorišču Oljarne v Središču ob Dravi.

*10% POPUST na dan prireditve v trgovini Oljarna Središče Praznik buč",2019-09-07 10:00:00,551,220612454629257
Pogo Never Ends Fest XII," Mladi panxi radi pogajo. Nova ekipa, nov datum, nova edicija.
----------------
Vstopnina: 1 dan = 6€
                    2 dni  = 10€
----------------
! HRANA !
V petek se bo odvijal vsakotedenski Food Not Bombs, v soboto pa domača čorba za vse lačne po divji noči ????
-----------------
SMUDGE - PRINTLAB (live sitotisk shop)
----------------


PETEK 27.9.
--------------------
GRABLE (d.i.y. punk, Trbovlje)
https://www.facebook.com/Grable-364401793754438/
https://youtu.be/sMxZrSr57CM

FRIED BRAIN (hardcore punk, Pula)
https://www.facebook.com/friedbrainband/
https://m.youtube.com/watch?v=1yZ1z9X9c-8

OPRAN MOŽGAN (punk, Nova Gorica/Škofja Loka)
https://www.facebook.com/opran.mozgan.5
https://youtu.be/VpFc7s73MBQ

THE SNUB (hardcore, Graz)
https://www.facebook.com/thesnub/
https://m.youtube.com/watch?v=5wrDQwnrpXw

-DJ Urban (Banipank) 

SOBOTA 28.9.
----------------------

PANKREAS (punk, Zagreb)
https://www.facebook.com/Pankreas69/
https://youtu.be/sobVQArVYXM

DROTPAD (tupa-tupa punk, Zagreb)
https://www.facebook.com/drotpad/
https://youtu.be/Ojfpgah4FQM

ANTI SLAUGHTER (hardcore trash punk, Izola)
https://www.facebook.com/antislaughter/
https://youtu.be/hUXPvoPodtc

FRŠLUS (hardcore punk, Idrija) 
https://www.facebook.com/FrslusPunkBand/
https://youtu.be/Eqn6bZfY58A

-DJ Tulio (pank klasike za ples in urlanje do jutra) 

",2019-09-27 21:00:00,517,150439291789321
SHOD Pregarje 2019!,"ŠE ENA NEPOZABNA ''FEŠTA'' Z ODLIČNO MUZIKO IN ODLIČNIM VZDUŠJEM


------------------------------------------------------------------------------------------

SOBOTA, 10.08.2019

LUKA BASI Luka Basi & KU ADN

------------------------------------------------------------------------------------------

NEDELJA, 11.08.2019

Prvi ples z ansamblom SNEŽNIK

Zvečer veselica s ansamblom SNEŽNIK

------------------------------------------------------------------------------------------",2019-08-10 22:00:00,1163,112407915441534
ECO festival - Hard Techno Specials VI,"★ ENG ★

The new chapter of the darkest & the most remorseless edition of ECO festival is back!

There are many secrets beyond the number 6....and this is one of the reason why the 6th event of HARD TECHNO specials is going to be the craziest edition of ECO festival so far!

There is something we can assure - after HARD TECHNO specials 6 nothing will ever be the same again!

Do you dare?

★ SLO ★

Novo poglavje najbolj temačne in neusmiljene različice ECO festivala se vrača!

Veliko skrivnosti stoji za številom 6...in to je eden izmed razlogov zakaj bo 6. event HARD TECHNO specials-a najbolj nora edicija ECO festivala do sedaj!

Nekaj je zagotovo - po HARD TECHNO specials 6 nič več ne bo kot je nekdaj bilo!

Si upate?

_________________________

LINE UP
_________________________

★★★ SCHRANZ-TANZ AREA ★★★
******** Hard Techno ********

???? No.Dolls (BRA / CHI) - EXCLUSIVE SET
+
???? SPECIAL 6th Anniversary VS SET
+ 
(A-Z)
???? Candy Cox (BRA)
???? Daniela Haverbeck (CHILE)
???? DJ Gumja (SLO)
???? O.B.I. (GER)
???? Tekkerkane (GER)
???? ViperXXL (GER)
???? Stereo KriminalZ (USA / SLO)

+ the voice of ECO festival ????
???? MC Matos aka Da Kriminal (USA / ZDA)


★★★ TECHNO AREA ★★★

???? Rydel (SLO)
???? DJ Nitevision NV (CRO)
???? NivesKa (GER)
???? Mark Dee (ITA)
???? Lilson (SLO)
???? Erik Gross (SLO)
???? Natale Carniola (SLO)


_________________________

TICKETS / VSTOPNICE
_________________________

★ ENG ★
Tickets are available via Olaii:
- Online: https://olaii.com/event/495/eco-festival-hard-techno-specials-6
- Newsstand 3DVA (SLO)
- OMV gas stations (SLO)

18 eur - until 19.9.2019
20 eur - after 20.9.2019

VIP tickets - 30 eur - until 4.9.2019
VIP tickets - 35 eur - after 5.9.2019
(includes Intimate VIP terrace, VIP entrance*, VIP bar*, VIP WC*, present)

* Without waiting in lines

★ SLO ★
Vstopnice so na voljo preko sistema Olaii:
- spletni nakup: https://olaii.com/event/495/eco-festival-hard-techno-specials-6
- trafike 3DVA
- OMV bencinski servisi

Cena vstopnic v predprodaji:
18 eur - do 19.9.2019
20 eur - od 20.9.2019

VIP vstopnice - 30 eur - do 4.9.2019
VIP vstopnice - 35 eur - od 5.9.2019
(vključuje posebno VIP teraso, VIP vhod*, VIP bar*, VIP WC*, darilo)

* Brez čakanja v vrsti

_________________________

DOOR TICKET PRICE / CENA NA VRATIH
_________________________

- 23 eur until / do 23:00
- 25 eur after / po 23:00
- VIP 40 eur ( includes Intimate VIP terrace, VIP bar*, VIP WC* / vključuje posebno VIP teraso, VIP bar*, VIP WC*)
_________________________

AGE LIMIT / STAROSTNA OMEJITEV 18+",2019-10-05 22:00:00,5170,43956324012
Festival ptujskih zgodb,"Med 20. in 22. septembrom bodo na Ptuju zaživele zgodbe. In to ne kakršne koli zgodbe. #Ptujskezgodbe bomo pripovedovali različni pripovedovalci, strokovnjaki in meščani, vsak s svojim pogledom na #Ptuj 

Zgodbe pišejo preteklost in sedanjost, osebnosti, fasade, lokali in njihovi gosti, knjige, prebivalci in obiskovalci mesta, urbane legende in pogled v prihodnost.

Med nami bodo #Parzival, #FriderikPtujski in #MarkValerijMaksimiljan.

Družili se bomo na točkah, kjer se prepletata zgodovina in sedanjost (Osterbergerjeva klet, Hiška Herberstein, kavarna Kipertz, lokali v mestnem jedru).

Gostili nas bodo Hotel Mitra Ptuj, Story Hotels, Muzikafe, #Bokafe, Skriti Ptuj - Hidden Ptuj, Fürstova Hiša, Ljudski vrt in ulice mestnega jedra).

Družili se bomo tudi ob kavi, vinu, poeziji ter ob branju in pogovorih.

Vabljeni, da se nam pridružite in najdete zgodbo, ki vas nagovori. 
Seznam zgodb in urnik sta objavljena spodaj.

#ptujskezgodbe",2019-09-20 09:00:00,584,108248812537346
